Nº doc.,Texto,Oc,CeBe,Proveedor / Usuario,Solicitante OC,Importe en ML,Lib.mayor,Cuenta Contable,Cuenta SV,Mes,Periodo,Año Academico,CeCo
100147587,OC 906973 DBFW Dispersa Campus 16 jun al 15 jun 26,,5694999000,GASTOS DE TI,,1589,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155317,OC 906973 DBFW Dispersa Campus 16 jun al 15 jun 26,,5694999000,GASTOS DE TI,,1589,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100147584,OC 913361 SIEMENS Amortiza Mes Jul_Jun 26,,5694999000,GASTOS DE TI,,1902,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155314,OC 913361 SIEMENS Amortiza Mes Jul_Jun 26,,5694999000,GASTOS DE TI,,1902,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100147585,OC 913368 COUPA amortiza Jul_May 26,,5694999000,GASTOS DE TI,,1204,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155315,OC 913368 COUPA amortiza Jul_May 26,,5694999000,GASTOS DE TI,,1204,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100148866,OC 918299 XSOAR Amortiza Jun - Dic 2025,,5694999000,GASTOS DE TI,,7621,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100149103,OC 919890 FONTEVA Vigencia Ago 25 a Jul 26,,5694999000,GASTOS DE TI,,19864,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100147588,OC 930004 RespondusVigencia 01 Ago 25 al 31 jul 26,,5694999000,GASTOS DE TI,,142,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100149105,OC 930004 RespondusVigencia 01 Ago 25 al 31 jul 26,,5694999000,GASTOS DE TI,,1562,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155318,OC 930004 RespondusVigencia 01 Ago 25 al 31 jul 26,,5694999000,GASTOS DE TI,,142,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100147589,OC 930574 Turnitin Vigencia 01 Ago al 31 Jul 26,,5694999000,GASTOS DE TI,,3697,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100149104,OC 930574 Turnitin Vigencia 01 Ago al 31 Jul 26,,5694999000,GASTOS DE TI,,40672,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155319,OC 930574 Turnitin Vigencia 01 Ago al 31 Jul 26,,5694999000,GASTOS DE TI,,3697,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100153081,OC 931862 EBSCO AMORTIZA AGO 25 A JUN 26,,5692007000,OC 931862 EBSCO AMORTIZA AGO 25 A JUN 26,,5055,7115090007,Colecciones Digitales, Bibliografia,Septiembre,SEM 1,2025,UF_5692007000 - Biblioteca
100153081,OC 931862 EBSCO AMORTIZA AGO 25 A JUN 26,,5694999000,OC 931862 EBSCO AMORTIZA AGO 25 A JUN 26,,-5055,7115090007,Colecciones Digitales, Bibliografia,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155330,OC 931862 EBSCO VIGENCIA JUL 25 A JUN 26,,5692007000,GASTOS DE TI,,5055,7115090007,Colecciones Digitales, Bibliografia,Septiembre,SEM 1,2025,UF_5692007000 - Biblioteca
100155333,OC 931862 EBSCO VIGENCIA JUL 25 A JUN 26,,5692007000,GASTOS DE TI,,5055,7115090007,Colecciones Digitales, Bibliografia,Septiembre,SEM 1,2025,UF_5692007000 - Biblioteca
100147590,OC 931862 EBSCO VIGENCIA JUL 25 A JUN 26,,5694999000,GASTOS DE TI,,5055,7115090007,Colecciones Digitales, Bibliografia,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100144786,OC 936535 TUVIS Vigencia 01 ago 25 al 31 Jul 26,,5694999000,OC 936535 TUVIS Vigencia 01 ago 25 al 31 Jul 26,,5742,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100144785,OC 937960  Insignias Vigencia 15 Ago 25 al 14 Ago,,5694999000,GASTOS DE TI,,-22084,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100151612,OC 937960 Insignias Corrige Concepto Contable,,5694999000,OC 937960 Insignias Corrige Concepto Contable,,-157,7112010002,Renta acceso internet, Comunicaciones,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100144785,OC 937960 Insignias Corrige Dif SAP vs COUPA,,5694999000,OC 937960 Insignias Corrige Dif SAP vs COUPA,,157,7112010002,Renta acceso internet, Comunicaciones,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100151612,OC 937960 Insignias Corrige Dif SAP vs COUPA,,5694999000,OC 937960 Insignias Corrige Dif SAP vs COUPA,,157,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100147568,OC822954 Crowdstrike Oct - Sep 25 amortización mes,,5694999000,GASTOS DE TI,,1921,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155298,OC822954 Crowdstrike Oct - Sep 25 amortización mes,,5694999000,GASTOS DE TI,,1921,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000024550,OMEPRAZOL,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,700,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000024580,OMEPRAZOL,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,1035,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
1900008552,OVKZXO/0,,5695101000,AMEX,,4770,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000025135,PANELSOLAR,938684,5694801000,SUNNA POWER CAPITAL MANAGEMENT SAP I DE CV   (0000074973),JOSÉ EDGARD FAVELA LARA,39460,7115101010,Material de laboratorio, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000025288,PAPELCARTAOFFICEDEPOTSKU6369C/5000H,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,1722,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000025290,PAPELNEONFACIASKU43126MIX5COLORES,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,320,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000025179,PAPELNEONFACIASKU43126MIX5COLORES,933733,5694099000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),HÉCTOR IVÁN FERNIZA DURÁN,320,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000027547,PAPELTORK700165HIGIENICOHDBOBINA,942913,5694803000,SERVI QUIM DE MONTERREY SA DE CV    (0000039539),JOSÉ EDGARD FAVELA LARA,6089,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000029548,PAPELTORK700165HIGIENICOHDBOBINA,948910,5694803000,SERVI QUIM DE MONTERREY SA DE CV    (0000039539),JOSÉ EDGARD FAVELA LARA,8119,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000024557,PARACETAMOL,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,650,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5000026617,PILAAAARECARGABLE,943118,5694099000,OPERADORA OMX SA DE CV    (0000020091),HÉCTOR IVÁN FERNIZA DURÁN,254,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000024007,PINTURA,930091,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,2758,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000023991,PINTURA,934342,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,7873,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000025193,PINTURA,938482,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,6994,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000025194,PINTURA,938482,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,4021,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000024005,PINTURAVINILICA,935499,5694801000,PINTURAS OSEL DE LA LAGUNA SA DE C V   (0000037783),JOSÉ EDGARD FAVELA LARA,2758,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000023945,PLAYERAP/EVENTO,932705,5692101001,COPY MASTER EMPRESARIAL SA DE CV (0000037144),KENIA DELFINA URBINA JURADO,2624,7108010010,Artículos promocionales, Publicidad,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000024647,PLAYERASUBLIMADA,898607,5690103000,INDUSTRIAS PROTRIM SA DE CV (0000056618),CLAUDIA MARIA GUTIERREZ LACAYO,23496,7108010010,Artículos promocionales, Publicidad,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000024732,PLAYERATIPOPOLODRYFIT,933306,5694099000,SOLUCIONES PROMOCIONALES Y GRAN FOR MATO SA DE CV   (0000046653),HÉCTOR IVÁN FERNIZA DURÁN,556,7115070001,Uniformes, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000024733,PLAYERATIPOPOLODRYFIT,933306,5694099000,SOLUCIONES PROMOCIONALES Y GRAN FOR MATO SA DE CV   (0000046653),HÉCTOR IVÁN FERNIZA DURÁN,735,7115070001,Uniformes, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000024734,PLAYERATIPOPOLODRYFIT,933306,5694099000,SOLUCIONES PROMOCIONALES Y GRAN FOR MATO SA DE CV   (0000046653),HÉCTOR IVÁN FERNIZA DURÁN,556,7115070001,Uniformes, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000024735,PLAYERATIPOPOLODRYFIT,933306,5694099000,SOLUCIONES PROMOCIONALES Y GRAN FOR MATO SA DE CV   (0000046653),HÉCTOR IVÁN FERNIZA DURÁN,980,7115070001,Uniformes, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000025176,PLUMAGELODPFINONGO6PSKU92094,933733,5694099000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),HÉCTOR IVÁN FERNIZA DURÁN,144,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000025287,PLUMAODSKU30048PFINOROLLERBALL,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,204,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000025298,PLUMAZEBRASKU5883CORRECTORAROLLERPZ,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,270,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000025187,PLUMAZEBRASKU5883CORRECTORAROLLERPZ,933733,5694099000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),HÉCTOR IVÁN FERNIZA DURÁN,90,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100147577,PO 868188 Azure - Amortiza Ene y Feb 25,,5694999000,GASTOS DE TI,,12638,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155307,PO 868188 Azure - Amortiza Ene y Feb 25,,5694999000,GASTOS DE TI,,12638,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100147579,PO 886442 Vigencia 22 mar 25 a 21 mar 26,,5694999000,GASTOS DE TI,,7934,7115091002,Renta y mantenimiento de software, Software,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100155309,PO 886442 Vigencia 22 mar 25 a 21 mar 26,,5694999000,GASTOS DE TI,,7934,7115091002,Renta y mantenimiento de software, Software,Septiembre,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
100142737,Predial Enero-Diciembre 2025,,5694899000,PREDIAL,,61365,7115040011,Predial, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100142738,Predial Enero-Diciembre 2025,,5694899000,PREDIAL,,61365,7115040011,Predial, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100142739,Predial Enero-Diciembre 2025,,5694899000,PREDIAL,,-61365,7115040011,Predial, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100155320,Predial Enero-Diciembre 2025,,5694899000,PREDIAL,,30682,7115040011,Predial, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000026618,PRESENTADORINALAMBRICO,943118,5694099000,OPERADORA OMX SA DE CV    (0000020091),HÉCTOR IVÁN FERNIZA DURÁN,871,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000026308,PRODUCCIONVIDEOTESTIMONIAL,941533,5690104000,DANIEL  CARRILLO ESPINO (0001268066),NORMA ALICIA ENRIQUEZ PRADO,2000,7115070005,Fotografía de generación, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690104000 - Profesional
5000023864,PROGGREENBELTMAESTRIAMATERIA,935431,5690105000,SERVICIOS ESPECIALIZADOS SIGMAPRO A MERICAS SA DE CV (0000041427),ELIZABETH LUNA AGUILAR,534,7111040002,Servicios de Consultoría, Servicios,Agosto,SEM 1,2025,UF_5690105000 - Maestria
5000027865,PROGLEANSIXSIGMAGREENBELTPROFMAT,946596,5690104000,SERVICIOS ESPECIALIZADOS SIGMAPRO A MERICAS SA DE CV (0000041427),ELIZABETH LUNA AGUILAR,1926,7111040002,Servicios de Consultoría, Servicios,Septiembre,SEM 1,2025,UF_5690104000 - Profesional
5000025182,PROTECTORHOJASODCARTA200HSKU36110,933733,5694099000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),HÉCTOR IVÁN FERNIZA DURÁN,322,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100148862,Provisión  AMEX Agosto 2025,,5692099000,EMPLEADOS GENERICOS,,469,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100148862,Provisión  AMEX Agosto 2025,,5692101001,EMPLEADOS GENERICOS,,24430,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
100148862,Provisión  AMEX Agosto 2025,,5692101002,EMPLEADOS GENERICOS,,917,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100148862,Provisión  AMEX Agosto 2025,,5694005000,EMPLEADOS GENERICOS,,3633,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694005000 - Abasto/Compras
100148862,Provisión  AMEX Agosto 2025,,5694099000,EMPLEADOS GENERICOS,,30847,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100148862,Provisión  AMEX Agosto 2025,,5690103000,Provisión  AMEX Agosto 2025,,-206,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100148862,Provisión  AMEX Agosto 2025,,5695101000,Provisión  AMEX Agosto 2025,,-426,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100148862,Provisión  AMEX Agosto 2025,,5695104000,Provisión  AMEX Agosto 2025,,-22984,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
100132294,Provisión  AMEX Julio 2025,,5692099000,EMPLEADOS GENERICOS,,-469,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100132294,Provisión  AMEX Julio 2025,,5692101001,EMPLEADOS GENERICOS,,-3583,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
100132294,Provisión  AMEX Julio 2025,,5692101002,EMPLEADOS GENERICOS,,-917,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100132294,Provisión  AMEX Julio 2025,,5694099000,EMPLEADOS GENERICOS,,-27875,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100132294,Provisión  AMEX Julio 2025,,5690103000,Provisión  AMEX Julio 2025,,206,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100132294,Provisión  AMEX Julio 2025,,5694005000,Provisión  AMEX Julio 2025,,15071,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694005000 - Abasto/Compras
100132294,Provisión  AMEX Julio 2025,,5695101000,Provisión  AMEX Julio 2025,,426,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100132294,Provisión  AMEX Julio 2025,,5695104000,Provisión  AMEX Julio 2025,,23104,7115070011,Gastos operativos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
100149100,PROVISION CARTERAS AGOSTO 2025,,5690103000,PROVISION CARTERAS AGOSTO 2025,,3572,7106091001,Cuentas incobrables, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100149100,PROVISION CARTERAS AGOSTO 2025,,5690104000,PROVISION CARTERAS AGOSTO 2025,,11309,7106091001,Cuentas incobrables, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100149100,PROVISION CARTERAS AGOSTO 2025,,5690105000,PROVISION CARTERAS AGOSTO 2025,,5494,7106091001,Cuentas incobrables, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690105000 - Maestria
100149100,PROVISION CARTERAS AGOSTO 2025,,5690110000,PROVISION CARTERAS AGOSTO 2025,,104,7106091001,Cuentas incobrables, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690110000 - Ejecutivo
100143178,Provisión CFE Laguna,,5694899000,PROVISION DE GASTOS,,949,7110011001,Luz, Servicios Publicos,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100150422,Provisión CFE Laguna,,5694899000,PROVISION DE GASTOS,,-949,7110011001,Luz, Servicios Publicos,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100157241,Provisión CFE Laguna,,5694899000,PROVISION DE GASTOS,,1897,7110011001,Luz, Servicios Publicos,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
100145002,Provision Diversos Agosto 25,,5692003000,Provision Diversos Agosto 25,,19461,7106093007,Cuentas incobrables Servicios Diversos, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5692003000 - Admon Academica
100145323,Provision Diversos Agosto 25,,5692003000,Provision Diversos Agosto 25,,-19461,7106093007,Cuentas incobrables Servicios Diversos, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5692003000 - Admon Academica
100145451,Provision Extension Agosto 2025,,5690303000,Provision Extension Agosto 2025,,3528,7106093004,Cuentas incobrables Educación Continua, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
100145001,Provision Extension AGOSTO 25,,5690303000,Provision Extension AGOSTO 25,,3360,7106093004,Cuentas incobrables Educación Continua, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
100145314,Provision Extension AGOSTO 25,,5690303000,Provision Extension AGOSTO 25,,-3360,7106093004,Cuentas incobrables Educación Continua, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
100148865,Provisión GV EISAC  Agosto 2025,,5690103000,EMPLEADOS GENERICOS,,382,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100148865,Provisión GV EISAC  Agosto 2025,,5690103000,EMPLEADOS GENERICOS,,382,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100148865,Provisión GV EISAC  Agosto 2025,,5690104000,EMPLEADOS GENERICOS,,1800,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148865,Provisión GV EISAC  Agosto 2025,,5690104000,EMPLEADOS GENERICOS,,1800,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148865,Provisión GV EISAC  Agosto 2025,,5690110000,EMPLEADOS GENERICOS,,1209,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690110000 - Ejecutivo
100148865,Provisión GV EISAC  Agosto 2025,,5690110000,EMPLEADOS GENERICOS,,1209,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690110000 - Ejecutivo
100148865,Provisión GV EISAC  Agosto 2025,,5692099000,EMPLEADOS GENERICOS,,7500,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100148865,Provisión GV EISAC  Agosto 2025,,5692099000,EMPLEADOS GENERICOS,,7500,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100148865,Provisión GV EISAC  Agosto 2025,,5692101001,EMPLEADOS GENERICOS,,4997,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
100148865,Provisión GV EISAC  Agosto 2025,,5692101001,EMPLEADOS GENERICOS,,4997,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
100148865,Provisión GV EISAC  Agosto 2025,,5692101002,EMPLEADOS GENERICOS,,4997,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100148865,Provisión GV EISAC  Agosto 2025,,5692101002,EMPLEADOS GENERICOS,,4997,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100148865,Provisión GV EISAC  Agosto 2025,,5694099000,EMPLEADOS GENERICOS,,-1926,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100148865,Provisión GV EISAC  Agosto 2025,,5694099000,EMPLEADOS GENERICOS,,-1926,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100148865,Provisión GV EISAC  Agosto 2025,,5695101000,EMPLEADOS GENERICOS,,9809,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100148865,Provisión GV EISAC  Agosto 2025,,5695101000,EMPLEADOS GENERICOS,,9809,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100148865,Provisión GV EISAC  Agosto 2025,,5695102000,EMPLEADOS GENERICOS,,5000,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
100148865,Provisión GV EISAC  Agosto 2025,,5695102000,EMPLEADOS GENERICOS,,5000,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
100148865,Provisión GV EISAC  Agosto 2025,,5695104000,EMPLEADOS GENERICOS,,2250,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
100148865,Provisión GV EISAC  Agosto 2025,,5695104000,EMPLEADOS GENERICOS,,2250,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
100132295,Provisión GV EISAC  Julio 2025,,5690103000,EMPLEADOS GENERICOS,,-382,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100132295,Provisión GV EISAC  Julio 2025,,5690103000,EMPLEADOS GENERICOS,,-382,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
100132295,Provisión GV EISAC  Julio 2025,,5690104000,EMPLEADOS GENERICOS,,-1800,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100132295,Provisión GV EISAC  Julio 2025,,5690104000,EMPLEADOS GENERICOS,,-1800,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100132295,Provisión GV EISAC  Julio 2025,,5690110000,EMPLEADOS GENERICOS,,-1209,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690110000 - Ejecutivo
100132295,Provisión GV EISAC  Julio 2025,,5690110000,EMPLEADOS GENERICOS,,-1209,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5690110000 - Ejecutivo
100132295,Provisión GV EISAC  Julio 2025,,5692099000,EMPLEADOS GENERICOS,,-7500,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100132295,Provisión GV EISAC  Julio 2025,,5692099000,EMPLEADOS GENERICOS,,-7500,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
